episode,avg_pods,avg_latency,reward,execution_time
611,3.2,8.8316,16.0,0.19
612,7.2,0.0082,-8.0,0.21
613,8.76,433.8143,0.0,0.26
614,7.84,38.2297,-3.0,0.21
615,4.28,1.7016,16.0,1.05
616,5.8,3.0895,21.0,0.21
617,4.8,698946.1104,11.0,0.2
618,8.88,497.4502,-3.0,0.2
619,5.96,14.1171,16.0,0.2
620,9.92,0.0628,-1.0,1.05
621,4.6,21.1151,23.0,0.2
622,6.68,1.4114,-1.0,0.2
623,9.84,53.9104,-4.0,0.19
624,3.28,9.1116,11.0,0.23
625,4.16,1.8667,19.0,1.04
626,5.48,16.4668,12.0,0.18
627,6.0,359762.5012,-6.0,0.18
628,10.0,11.7861,-3.0,0.23
629,10.16,0.1256,-6.0,0.22
630,7.08,1.2172,1.0,0.92
631,4.56,47.5468,23.0,0.19
632,4.76,24.7043,27.0,0.19
633,12.36,0.2424,-4.0,0.19
634,4.6,339243.3196,4.0,0.2
635,7.6,0.6994,-5.0,0.96
636,5.72,7.5844,-11.0,0.16
637,7.0,120026.4512,7.0,0.19
638,2.64,26.4054,10.0,0.19
639,6.32,4.343,-1.0,0.16
640,5.48,33.8074,5.0,0.16
641,7.12,14.066,1.0,0.21
642,10.0,38734.0415,1.0,0.2
643,8.04,0.8749,2.0,0.21
644,7.64,3.3495,-5.0,0.22
645,8.32,0.1026,8.0,0.23
646,3.16,10.6088,22.0,1.49
647,8.64,121278.5777,-2.0,0.18
648,6.52,240037.8784,24.0,0.19
649,9.0,0.5882,0.0,0.19
650,8.36,120446.8428,5.0,0.19
651,7.96,0.2932,-3.0,1.08
652,9.72,1277.8448,-5.0,0.22
653,6.88,40.4509,3.0,0.17
654,5.24,13.1678,27.0,0.22
655,12.16,1031623.1583,-3.0,0.24
656,7.0,32353.596,-3.0,1.02
657,10.24,0.6189,-6.0,0.25
658,11.32,119229.793,-6.0,0.25
659,8.28,120744.7483,0.0,0.21
660,7.16,6.2212,16.0,0.26
661,8.28,120030.4652,7.0,0.88
662,7.48,1.4377,0.0,0.18
663,3.84,8.9636,21.0,0.17
664,7.52,10.2938,11.0,0.19
665,3.8,17.7267,20.0,0.19
666,5.8,239918.0212,4.0,0.87
667,7.52,13.1986,11.0,0.19
668,13.92,0.4095,-5.0,0.18
669,3.6,36.91,31.0,0.16
670,10.76,153780.5587,-1.0,0.23
671,8.2,8.8628,6.0,0.97
672,7.92,0.6243,2.0,0.24
673,8.32,140.8792,2.0,0.21
674,7.04,17.6047,23.0,0.22
675,7.68,3.8374,2.0,0.19
676,11.04,421.0768,-9.0,1.09
677,5.04,8.9489,13.0,0.36
678,5.32,26.489,16.0,0.41
679,3.68,14.2629,28.0,0.25
680,3.0,0.1498,19.0,0.21
681,7.2,1102.5748,1.0,1.15
682,7.92,699961.8186,-4.0,0.28
683,9.48,842.4709,-5.0,0.27
684,3.88,187872.8767,10.0,0.24
685,6.8,6.5136,-5.0,0.2
686,12.12,121647.6928,-5.0,0.23
687,3.48,17.7666,10.0,0.97
688,7.12,69113.4929,2.0,0.22
689,10.28,2568.7868,1.0,0.21
690,3.12,0.0692,5.0,0.19
691,2.92,1.9726,2.0,0.2
692,6.96,359696.9344,-1.0,1.02
693,9.44,422.8966,-1.0,0.19
694,6.24,120028.599,25.0,0.22
695,8.36,2685.4567,-2.0,0.26
696,8.2,2.4622,-1.0,0.3
697,5.32,37.2264,5.0,1.02
698,11.32,119084.0851,0.0,0.21
699,5.52,19.7852,26.0,0.21
700,3.04,26.4052,22.0,0.17
701,6.4,38.7562,15.0,0.2
