episode,avg_pods,avg_latency,reward,execution_time
640,4.76,359882.8869,0.0,0.22
641,7.2,0.6131,0.0,0.26
642,7.68,1.1536,2.0,0.21
643,7.12,2.7764,2.0,0.21
644,9.44,96710.2937,6.0,0.28
645,3.72,67875.9025,12.0,0.2
646,6.76,3.2609,3.0,0.2
647,8.24,19.6088,-1.0,0.22
648,3.96,168296.3589,21.0,0.26
649,7.28,1.6396,0.0,0.22
650,7.28,1.152,2.0,0.21
651,5.44,719675.8439,5.0,0.21
652,3.68,10.5715,23.0,0.21
653,10.28,119083.74,3.0,0.21
654,10.16,0.0624,5.0,0.26
655,4.2,8.8664,31.0,0.27
656,6.92,4.3432,-2.0,0.26
657,3.68,17.6403,25.0,0.23
658,10.52,5.2859,2.0,0.33
659,7.08,1.6375,0.0,0.26
660,3.76,43.9439,30.0,0.22
661,7.48,1.1818,1.0,0.23
662,3.84,26.3825,24.0,0.24
663,7.76,0.0195,-1.0,0.34
664,3.6,52.7246,34.0,0.51
665,4.28,168287.6399,29.0,0.37
666,5.36,135700.76,8.0,0.3
667,7.04,2.1777,1.0,0.71
668,4.04,17.6607,30.0,0.26
669,10.28,0.0656,4.0,0.21
670,4.16,8.7963,30.0,0.23
671,10.44,2.8273,6.0,0.22
672,3.12,26.409,16.0,0.23
673,6.44,3.3716,5.0,0.27
674,3.48,17.7267,26.0,0.22
675,5.36,519505.0387,2.0,0.26
676,8.32,1079110.1971,2.0,0.2
677,7.96,0.5858,0.0,0.27
678,3.6,8.8156,22.0,0.24
679,4.92,1117654.0579,7.0,0.24
680,4.72,18.0689,32.0,0.25
681,3.72,17.6512,20.0,0.22
682,3.96,8.8889,33.0,0.21
683,7.36,1.0983,2.0,0.21
684,7.0,1.6965,4.0,0.23
685,5.48,815008.402,4.0,0.22
686,4.24,35.2017,33.0,0.25
687,6.88,1.6384,3.0,0.22
688,6.92,2.7196,3.0,0.19
689,9.84,0.0961,4.0,0.25
690,6.04,72.1075,3.0,0.21
691,3.24,19.4785,19.0,0.28
692,7.76,0.0154,-1.0,0.39
693,3.88,26.4942,30.0,0.39
694,7.52,1.0975,2.0,0.37
695,7.44,0.0154,-1.0,0.21
696,3.28,35.1814,30.0,0.22
697,7.64,421.507,0.0,0.22
698,7.12,1.098,2.0,0.22
699,7.28,2.1799,6.0,0.26
700,3.12,26.4997,27.0,0.19
701,3.72,17.6008,19.0,0.21
702,5.12,1101619.2948,4.0,0.2
703,5.44,1438960.3604,7.0,0.24
704,8.04,19.6048,5.0,0.33
705,3.88,8.9102,35.0,0.32
706,3.92,17.6505,32.0,0.22
707,3.92,26.4392,23.0,0.26
708,11.52,1.0992,6.0,0.23
709,7.28,1.1062,0.0,0.28
710,7.24,423.1824,2.0,0.25
