episode,avg_pods,avg_latency,reward,execution_time
567,7.96,619920.924,-2310.02,0.23
568,9.8,183555.2916,-3000.61,0.24
569,10.52,3455.8855,-2755.65,1.36
570,9.36,360776.0761,-3504.5,0.28
571,11.0,0.4181,-3255.22,0.56
572,11.12,704673.5551,-4017.97,0.35
573,9.76,33880.3111,-3278.33,0.29
574,8.88,487.4647,-4640.19,1.82
575,10.0,239876.0289,-2503.16,0.33
576,9.88,0.028,-3250.47,0.35
577,9.96,1788.7312,-3006.76,0.31
578,8.44,9582.8234,-3328.05,0.26
579,11.12,594697.8775,-3751.79,1.24
580,7.28,117454.6366,-2828.47,0.21
581,7.92,76.4554,-3500.18,0.33
582,6.4,225861.1519,-4250.11,0.34
583,7.08,337251.1314,-3502.31,0.28
584,11.04,210.3926,-4000.76,1.31
585,8.44,232319.229,-2843.47,0.29
586,9.0,391.0437,-3559.49,0.32
587,8.64,336540.3104,-3509.58,0.36
588,9.28,2715.603,-2501.63,0.44
589,10.4,12.1548,-3009.69,1.61
590,8.88,479603.4834,-3504.18,0.25
591,9.2,10174.0896,-3260.15,0.2
592,9.4,359988.1292,-3512.0,0.26
593,10.48,8328.2023,-4250.18,0.41
594,5.44,355381.1109,-3735.41,1.56
595,8.4,163.2043,-4593.76,0.25
596,9.56,66004.3654,-2504.99,0.26
597,7.36,0.133,-4002.85,0.23
598,9.12,71371.9512,-3128.51,0.27
599,9.88,8707.8791,-3001.64,0.35
600,7.68,23788.0154,-3752.38,0.25
601,9.28,2705.6595,-2786.09,0.3
602,6.48,29.9577,-3002.82,0.25
603,8.6,0.1882,-3003.02,0.26
604,7.36,42.6578,-2941.12,0.24
605,10.16,696624.1446,-3500.36,1.18
606,11.88,0.175,-3752.25,0.26
607,7.28,0.0138,-3500.17,0.24
608,9.0,107.0965,-3061.78,0.28
609,8.76,362721.0749,-2760.52,0.45
610,5.92,9.3884,-2653.11,1.49
611,8.56,3.9258,-3032.8,0.33
612,8.68,127.4814,-3266.8,0.21
613,7.24,2709.3847,-3535.7,0.2
614,8.76,0.4576,-2757.06,0.22
615,8.28,1009.186,-3272.61,1.29
616,8.28,1079090.1749,-3006.75,0.25
617,9.28,114852.5025,-2330.41,0.27
618,10.28,115479.0094,-3250.34,0.29
619,7.84,49868.5691,-4182.37,0.42
620,9.0,272318.1773,-4250.21,1.51
621,6.36,1.3544,-4033.27,0.29
622,7.76,2698.9451,-3939.13,0.24
623,10.2,135362.6517,-3604.98,0.32
624,7.52,32314.5121,-1795.43,0.32
625,10.44,478829.4908,-4250.38,1.37
626,7.16,1285.7516,-3001.83,0.29
627,6.04,0.1522,-4001.43,0.34
628,8.16,19073.495,-3189.04,0.26
629,10.04,790543.3419,-3530.08,0.29
630,10.72,360085.2829,-1769.88,1.29
631,8.96,119082.405,-3778.34,0.35
632,9.24,0.351,-3750.13,0.23
633,9.76,120036.1395,-4638.17,0.26
634,9.12,35036.2713,-3752.95,0.25
635,7.48,352634.9564,-3758.81,1.21
636,8.08,338890.1642,-3007.03,0.38
637,10.16,75.7883,-3574.86,0.83
638,9.24,3064.8616,-3041.07,0.25
639,8.92,362730.2104,-2252.4,0.34
640,9.28,35037.3778,-3278.46,0.33
641,10.2,422.8832,-3268.06,0.32
642,9.04,49.9887,-1750.26,0.29
643,11.48,0.7075,-2503.95,0.31
